univerity_id,total_number_of_ratings_i,averageeasyscore_rf,pk_id,averageratingscore_rf,teacherfirstname_t,averagehelpfulscore_rf,averageclarityscore_rf,teacherlastname_t,teacher_profile
1389,2,3.5,1590080,5.0,Margaret,5.0,5.0,Elliot,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1590080
1389,2,3.0,1051467,1.5,Susan,1.0,2.0,Elliot,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1051467
1389,2,1.0,1770743,2.75,Trent,4.5,1.0,Engbers,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1770743
1389,2,3.5,824652,1.5,Albert,1.5,1.5,Erlbacher,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=824652
1389,2,5.0,1153406,5.0,John,5.0,5.0,Everett,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1153406
1389,2,2.5,1417604,3.0,Jennifer,3.5,2.5,Fales,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1417604
1389,2,2.5,1527429,2.75,Dennis,2.5,3.0,Federico,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1527429
1389,2,3.0,1656650,4.0,De Maio,4.5,3.5,Fernando,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1656650
1389,2,4.5,810783,3.0,Christine,3.5,2.5,Ferrel,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=810783
1389,2,2.5,1085800,4.75,Brooke,5.0,4.5,Fisher Liu,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1085800
1389,2,5.0,1954605,4.8,Terry,4.5,5.0,Fitzpatrick,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1954605
1389,2,5.0,1990112,4.5,James,4.0,5.0,Foster,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1990112
1389,2,2.5,1938958,3.5,Keren ,3.0,4.0,Fraiman,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1938958
1389,2,4.0,1331745,4.5,Tammi,5.0,4.0,Franke,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1331745
1389,2,3.0,1419612,4.75,Francesca,5.0,4.5,Garcia,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1419612
1389,2,4.5,1994730,4.8,William,4.5,5.0,Gartside,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1994730
1389,2,4.5,2037201,5.0,Nancy,5.0,5.0,Garver,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=2037201
1389,2,4.5,1286210,3.25,A. Eduardo,4.0,2.5,Gatto,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1286210
1389,2,5.0,2022770,5.0,Brian,5.0,5.0,Gill,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=2022770
1389,2,4.5,1769004,5.0,Emily,5.0,5.0,Goodmann,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1769004
1389,2,4.0,1504813,4.5,Luigi,4.5,4.5,Guadagno,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1504813
1389,2,3.0,1693265,2.75,Gulhan,3.0,2.5,Gurdal,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1693265
1389,2,3.0,1407572,2.5,Maryam,2.5,2.5,Haji,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1407572
1389,2,3.0,769614,4.5,Frances,4.5,4.5,Hamrick,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=769614
1389,2,1.5,958255,2.0,Bridgette,1.5,2.5,Harder,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=958255
1389,2,5.0,1544606,3.25,Elisabeth,3.5,3.0,Hardman,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1544606
1389,2,3.5,904707,4.25,Charles,4.5,4.0,Hartley,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=904707
1389,2,2.0,723958,2.5,Adam,2.5,2.5,Hecht,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=723958
1389,2,4.5,628187,5.0,David,5.0,5.0,Hernandez,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=628187
1389,2,3.5,1724543,3.25,Michael,4.0,2.5,Hiessboeck,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1724543
1389,2,3.0,880533,5.0,Tim,5.0,5.0,Hill,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=880533
1389,2,3.5,1825969,2.5,Peter,2.5,2.5,Hillsman,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1825969
1389,2,2.5,1907855,2.75,Robin,2.0,3.5,Hoecker,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1907855
1389,2,4.5,1254143,5.0,Karyn,5.0,5.0,Holm,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1254143
1389,2,4.0,1762536,4.5,Bradley,5.0,4.0,Hoot,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1762536
1389,2,3.5,817040,5.0,Heather A.,5.0,5.0,Hughes,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=817040
1389,2,3.5,1987498,5.0,Deborah,5.0,5.0,Infante,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1987498
1389,2,3.0,1550748,5.0,Courtney,5.0,5.0,Irby,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1550748
1389,2,3.5,1658572,4.25,Tamara,4.0,4.5,Issak,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1658572
1389,2,5.0,1366948,5.0,Renae,5.0,5.0,Jacob,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1366948
1389,2,3.0,854431,5.0,Michael S.,5.0,5.0,Jacobs,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=854431
1389,2,4.5,1406848,5.0,Misty,5.0,5.0,Johanson,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1406848
1389,2,3.5,1824521,2.75,Anna,3.0,2.5,Johnson,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1824521
1389,2,2.5,906963,5.0,Lynn,5.0,5.0,Jonen,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=906963
1389,2,3.0,1297295,4.5,Christopher,4.5,4.5,Jones,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1297295
1389,2,2.0,1651120,5.0,Josh,5.0,5.0,Jones,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1651120
1389,2,3.5,1255641,1.5,Shirish,1.5,1.5,Joshi,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1255641
1389,2,3.5,569733,3.75,Ann,4.0,3.5,Kalayil,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=569733
1389,2,1.0,994319,5.0,Olga,5.0,5.0,Kaler,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=994319
1389,2,3.0,614622,3.0,Peter,3.0,3.0,Kapasouris,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=614622
1389,2,1.0,1365485,1.0,Roberta,1.0,1.0,Katz,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1365485
1389,2,5.0,1624280,4.8,Amy Hornat,5.0,4.5,Kaval,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1624280
1389,2,5.0,1798390,5.0,Ryan,5.0,5.0,Kitley,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1798390
1389,2,3.0,1423266,4.8,Karl,4.5,5.0,Knass,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1423266
1389,2,2.5,1652177,5.0,Dean,5.0,5.0,Kostantaras,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1652177
1389,2,3.5,965538,3.8,Bob,3.5,4.0,Lark,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=965538
1389,2,4.5,1762153,5.0,Beth,5.0,5.0,Lawrence,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1762153
1389,2,1.0,2029159,1.5,Carolyn,2.0,1.0,Leeb,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=2029159
1389,2,4.0,1650380,4.0,Lauren,4.0,4.0,Legato,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1650380
1389,2,2.0,1752158,5.0,Michael,5.0,5.0,Lewanski,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1752158
1389,2,1.5,1341173,1.75,John,1.5,2.0,Lillig,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1341173
1389,2,2.5,628541,3.0,Louise,3.5,2.5,Lincoln,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=628541
1389,2,3.0,967307,4.75,Joe,5.0,4.5,Linhoff,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=967307
1389,2,2.0,1604763,4.75,Ricki,5.0,4.5,Loar,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1604763
1389,2,4.0,1048649,5.0,Joyce,5.0,5.0,Lofstrom,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1048649
1389,2,4.5,1899955,3.5,Rhoel,4.0,3.0,Lomahan,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1899955
1389,2,2.0,1592297,2.0,Betta,1.5,2.5,Losardo,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1592297
1389,2,3.0,606008,4.25,Gishawn,5.0,3.5,Mance,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=606008
1389,2,3.0,1854151,5.0,Kristin,5.0,5.0,Mann,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1854151
1389,2,2.0,1419120,4.25,Lorena,5.0,3.5,Mariano,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1419120
1389,2,3.0,1902091,1.8,Akilah,2.5,1.0,Martin,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1902091
1389,2,2.5,2039733,1.75,Elizabeth,2.5,1.0,Martinez,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=2039733
1389,2,3.0,1219633,5.0,Erin,5.0,5.0,Mason,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1219633
1389,2,3.0,1801380,4.75,John,5.0,4.5,McDonald,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1801380
1389,2,4.0,1907908,4.3,Martha,4.5,4.0,McGee,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1907908
1389,2,5.0,1992946,5.0,Michael,5.0,5.0,Mertz,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1992946
1389,2,3.0,8080,3.5,George,3.0,4.0,Michel,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=8080
1389,2,3.5,1831374,2.25,Gabi,3.0,1.5,Mihalcea,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1831374
1389,2,3.5,1907185,4.75,Shawn,5.0,4.5,Mikus,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1907185
1389,2,5.0,1752784,5.0,Erin,5.0,5.0,Miller,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1752784
1389,2,3.5,1459045,5.0,Zakieh,5.0,5.0,Mohammed,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1459045
1389,2,3.0,1772609,3.5,Caterina,3.5,3.5,Mongiat-Farina,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1772609
1389,2,3.0,1420218,1.75,Deanna,1.5,2.0,Montgomery,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1420218
1389,2,2.0,1905503,3.25,Darrell,3.5,3.0,Moore,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1905503
1389,2,2.5,1750760,4.25,Daniel,4.0,4.5,Morales,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1750760
1389,2,4.0,1995963,5.0,Gilbert,5.0,5.0,Morejon,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1995963
1389,2,4.0,876083,5.0,David,5.0,5.0,Morris,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=876083
1389,2,3.0,1262315,2.5,Mary,2.0,3.0,Moster,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1262315
1389,2,4.0,1851120,5.0,Jim,5.0,5.0,Mourney,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1851120
1389,2,3.5,1627741,4.5,Joanna Bauza,4.5,4.5,Mullen,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1627741
1389,2,5.0,526523,4.75,Daniel,5.0,4.5,Murphy,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=526523
1389,2,4.5,1885191,5.0,William,5.0,5.0,Myatt,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1885191
1389,2,1.0,1337805,3.0,Manmath,3.5,2.5,Nayak,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1337805
1389,2,4.0,764575,3.5,Michael,3.5,3.5,Neary,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=764575
1389,2,3.5,632122,1.75,David,2.0,1.5,Nellemann,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=632122
1389,2,3.0,818604,3.75,De Anda,4.0,3.5,Neomi,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=818604
1389,2,3.0,1908456,3.8,Amy,4.0,3.5,Newendorp,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1908456
1389,2,1.5,1265005,1.75,Siobhan,1.5,2.0,NiBhuachalla,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1265005
1389,2,2.0,1796806,1.25,Seung-Ah,1.5,1.0,OH,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1796806
1389,2,1.5,1995136,2.8,Maria,2.5,3.0,Ortega Hernandez,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1995136
1389,2,1.5,1458413,3.0,Greg,3.0,3.0,Ose,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1458413
1389,2,5.0,1060176,4.75,Richard Noam,4.5,5.0,Ostrander,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1060176
1389,2,4.5,719140,4.75,Robert,4.5,5.0,Paral,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=719140
1389,2,4.5,1759274,5.0,Sunny,5.0,5.0,Park-Johnson,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1759274
1389,2,4.0,819896,4.5,Mitchell,4.5,4.5,Pavao Zuckerman,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=819896
1389,2,5.0,411828,3.0,Albert E.,3.0,3.0,Payson,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=411828
1389,2,5.0,1686810,5.0,Sara,5.0,5.0,Pensinger,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1686810
1389,2,4.5,1970972,5.0,Tom,5.0,5.0,Perona,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1970972
1389,2,5.0,1723410,5.0,David,5.0,5.0,Pleger,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1723410
1389,2,4.0,1822846,1.0,Otis,1.0,1.0,Pope,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1822846
1389,2,3.5,1557398,2.75,Gary,3.0,2.5,Porton,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1557398
1389,2,2.0,1628138,1.0,John,1.0,1.0,Potterton,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1628138
1389,2,3.5,1002419,4.75,Jessica,5.0,4.5,Presto T.,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1002419
1389,2,4.0,1934621,4.8,Bill,4.5,5.0,Qualls,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1934621
1389,2,4.0,1836315,5.0,Kimberly,5.0,5.0,Quinn,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1836315
1389,2,4.5,1802941,4.75,Anuradha,5.0,4.5,Rana,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1802941
1389,2,5.0,1002785,5.0,Avo,5.0,5.0,Randruut,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1002785
1389,2,2.5,1333010,2.75,Michael,3.0,2.5,Reilley,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1333010
1389,2,2.0,629410,3.0,Leslie,3.0,3.0,Riley,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=629410
1389,2,4.5,1730742,4.75,Andrew,4.5,5.0,Riplinger,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1730742
1389,2,1.5,1746107,5.0,Margaret Egan,5.0,5.0,Robert Schnitz,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1746107
1389,2,2.0,822570,2.5,Melissa,2.5,2.5,Robinson,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=822570
1389,2,4.5,1102573,4.5,Jay,4.5,4.5,Rosen,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1102573
1389,2,4.0,390358,5.0,Lynn,5.0,5.0,Royster,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=390358
1389,2,2.0,757098,1.25,Frances,1.5,1.0,Ryan,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=757098
1389,2,3.5,1929659,3.8,Rachel,4.0,3.5,Salsedo,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1929659
1389,2,3.5,1905601,1.75,Robert,1.5,2.0,Schade,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1905601
1389,2,2.5,1421828,1.5,Lois,1.0,2.0,Schwartz,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1421828
1389,2,4.0,1992039,5.0,Rachel,5.0,5.0,Scott,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1992039
1389,2,3.0,1212342,4.0,Rachel,4.0,4.0,Seher,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1212342
1389,2,3.0,2033052,5.0,Scott,5.0,5.0,Shellady,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=2033052
1389,2,3.5,1112635,4.75,Harry,5.0,4.5,Silverstein,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1112635
1389,2,1.0,1880223,1.0,John,1.0,1.0,Simon,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1880223
1389,2,1.5,1665967,3.0,David,3.0,3.0,Simpson,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1665967
1389,2,5.0,1795759,4.25,Azuolas,4.0,4.5,Sinkevicius,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1795759
1389,2,4.0,1055387,5.0,George,5.0,5.0,Sipos,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1055387
1389,2,4.5,1854349,5.0,Steve,5.0,5.0,Skok,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1854349
1389,2,4.5,543634,5.0,Regina,5.0,5.0,Spellers,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=543634
1389,2,3.5,1541825,4.25,Mihai,4.5,4.0,Staic,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1541825
1389,2,5.0,1418265,3.0,Jennifer,3.0,3.0,Stewart,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1418265
1389,2,3.5,1587747,2.0,Deborah,2.0,2.0,Stone,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1587747
1389,2,4.5,1952021,5.0,Kathleen,5.0,5.0,Stonich,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1952021
1389,2,1.5,1802225,5.0,Alexander,5.0,5.0,Stummvoll,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1802225
1389,2,3.5,547672,4.75,Duncan,5.0,4.5,Sylvester,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=547672
1389,2,5.0,765276,5.0,Scott,5.0,5.0,Szybowicz,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=765276
1389,2,4.0,1288485,4.5,Brian,4.5,4.5,Thomas,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1288485
1389,2,5.0,1465456,3.5,Jennifer,3.5,3.5,Toomey,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1465456
1389,2,4.5,1955689,4.5,Peter,4.5,4.5,Triantafillou,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1955689
1389,2,1.5,2048240,1.8,Duru,1.5,2.0,Turkoglu,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=2048240
1389,2,2.5,1253730,2.75,Darlene,3.0,2.5,Unger,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1253730
1389,2,5.0,1730499,5.0,Luis,5.0,5.0,Vera,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1730499
1389,2,3.5,1728734,4.75,Chris,5.0,4.5,Vinopal,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1728734
1389,2,3.5,1772455,3.75,Fred,4.0,3.5,Webber,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1772455
1389,2,4.5,1842681,4.8,Brett,4.5,5.0,Weber,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1842681
1389,2,4.0,1976786,5.0,Jill,5.0,5.0,Weinberg,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1976786
1389,2,2.0,1626727,2.5,Lucas,2.5,2.5,Weingarten,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1626727
1389,2,3.5,1586252,4.5,Heather,4.5,4.5,Welland,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1586252
1389,2,1.5,821308,3.5,Fred,4.0,3.0,Wellish,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=821308
1389,2,3.5,1836179,3.8,Richard,3.5,4.0,Wendel,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1836179
1389,2,3.0,257012,5.0,Kurt,5.0,5.0,Westerberg,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=257012
1389,2,2.5,962720,3.75,Peter,4.0,3.5,Wiemer-Hastings,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=962720
1389,2,4.5,912597,4.25,Marion,4.5,4.0,Wilson,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=912597
1389,2,3.5,834549,2.25,Holly,2.5,2.0,Windingstad,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=834549
1389,2,2.5,1458164,4.75,Gerard,5.0,4.5,Wolf,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1458164
1389,2,3.0,1145782,3.5,Arlene,2.5,4.5,Yetnikoff,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1145782
1389,2,3.5,1842048,4.5,Ryan,4.5,4.5,Yokota,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1842048
1389,2,2.5,1029814,3.5,Jeffrey,3.5,3.5,Young,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1029814
1389,2,4.0,2042989,3.8,Brian,4.0,3.5,Zahm,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=2042989
1389,2,4.5,1791254,5.0,Robert,5.0,5.0,Zimmerman,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1791254
1389,2,2.5,1694345,2.5,Irena,2.5,2.5,Ziokowska,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1694345
1389,2,1.5,2022212,3.0, Anthony ,3.5,2.5,Zoko ,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=2022212
1389,2,5.0,1802275,5.0,Marge,5.0,5.0,Zuba,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1802275
1389,2,1.5,1802459,4.75,Mischa,4.5,5.0,Zupko,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1802459
1389,1,4.0,550948,4.0,Maria,4.0,4.0,Acierto,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=550948
1389,1,1.0,1983315,1.0,Sue,1.0,1.0,Alderson,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1983315
1389,1,3.0,1781020,1.0,Clark,1.0,1.0,Alexander,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1781020
1389,1,4.0,880540,5.0,Marisa,5.0,5.0,Alicea,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=880540
1389,1,4.0,1635027,3.5,Kate,4.0,3.0,Allen,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1635027
1389,1,2.0,1260658,3.0,Hugh,2.0,4.0,Allspaugh,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1260658
1389,1,4.0,656950,5.0,Frank,5.0,5.0,Alterio,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=656950
1389,1,3.0,1692589,4.0,Luisela,5.0,3.0,Alvaray,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1692589
1389,1,3.0,888038,5.0,Eteri,5.0,5.0,Andjaparidze,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=888038
1389,1,2.0,1845551,1.5,Jerome,2.0,1.0,Arkenberg,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1845551
1389,1,1.0,794620,5.0,Doug,5.0,5.0,Armstrong,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=794620
1389,1,5.0,1803594,4.5,Elisa,5.0,4.0,Baena,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1803594
1389,1,5.0,1902891,5.0,Shawn,5.0,5.0,Bailey,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1902891
1389,1,3.0,1931056,5.0,Rima,5.0,5.0,Barkauskas,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1931056
1389,1,2.0,2023404,1.0,Jennifer,1.0,1.0,Barron,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=2023404
1389,1,3.0,2021709,5.0,Daniel,5.0,5.0,Bashura,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=2021709
1389,1,2.0,1107500,5.0,Katie,5.0,5.0,Bastion,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1107500
1389,1,5.0,1804480,4.5,Lihi,4.0,5.0,Ben Shitrit,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1804480
1389,1,3.0,1002905,3.0,Runez,3.0,3.0,Bender,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1002905
1389,1,4.0,1657423,1.5,James,1.0,2.0,Berger,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1657423
1389,1,3.0,1459189,2.0,Tina,2.0,2.0,Beverly,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1459189
1389,1,3.0,1889628,5.0,Lauren,5.0,5.0,Blanc,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1889628
1389,1,2.0,2030170,5.0,Francesc,5.0,5.0,Borrull,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=2030170
1389,1,5.0,1789660,5.0,Sarah,5.0,5.0,Bostick,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1789660
1389,1,4.0,971478,4.5,Anne,5.0,4.0,Breen,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=971478
1389,1,4.0,1440210,4.5,Jennifer,4.0,5.0,Briggs,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1440210
1389,1,2.0,1053810,2.0,Myril E,2.0,2.0,Bruns,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1053810
1389,1,3.0,960957,4.0,Linda,5.0,3.0,Buchanan,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=960957
1389,1,1.0,2030372,1.0,David,1.0,1.0,Buehler,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=2030372
1389,1,2.0,657255,4.5,Bill,5.0,4.0,Burnett,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=657255
1389,1,2.0,1461792,5.0,David,5.0,5.0,Burns,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1461792
1389,1,3.0,1995688,3.5,Chris,4.0,3.0,Bury,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1995688
1389,1,5.0,990887,4.0,Amanda,4.0,4.0,Cadieu,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=990887
